"id","participant","classtype","subject","trials"
"36","b1418206-b5cb-44fa-8afb-c1947aa5651b","DemoExperiment","{'guess': 'It always changes from blue to yellow and vice versa', 'age': '43', 'sex': 'male', 'engagement': '7', 'difficulty': '3', 'feedback': 'Thank you', 'learningTaskId': 'learn04', 'token': 'H23L3HDN', 'date': '2019_11_29', 'time': '12_55_30', 'instructions_duration': 189771, 'task_duration': 157104}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['rc', 'rc', 'rc', 'rd', 'rd', 'rd', 'rd', 'yc', 'yc', 'yc', 'yc', 'yd', 'yd', 'yd', 'yd'], 'recipient': ['bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd'], 'selection': ['yd', 'bs', 'bd', 'ys', 'ys', 'bs', 'bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd', 'bs', 'bd'], 'ts': [1574959932951, 1574959943518, 1574959953731, 1574959960883, 1574959968171, 1574959975299, 1574959983211, 1574959989307, 1574959997395, 1574960003123, 1574960008723, 1574960014365, 1574960021349, 1574960026693, 1574960032557], 'clicks': [[{'stone': 'yd', 'timestamp': 1574959932951}], [{'stone': 'bs', 'timestamp': 1574959943518}], [{'stone': 'bd', 'timestamp': 1574959953731}], [{'stone': 'ys', 'timestamp': 1574959960883}], [{'stone': 'ys', 'timestamp': 1574959968171}], [{'stone': 'bs', 'timestamp': 1574959975299}], [{'stone': 'bd', 'timestamp': 1574959983211}], [{'stone': 'ys', 'timestamp': 1574959989307}], [{'stone': 'yd', 'timestamp': 1574959997395}], [{'stone': 'bs', 'timestamp': 1574960003123}], [{'stone': 'bd', 'timestamp': 1574960008723}], [{'stone': 'ys', 'timestamp': 1574960014365}], [{'stone': 'yd', 'timestamp': 1574960021349}], [{'stone': 'bs', 'timestamp': 1574960026693}], [{'stone': 'bd', 'timestamp': 1574960032557}]]}"
"37","e2c73c15-3111-4d83-84f1-1b35b232d05b","DemoExperiment","{'guess': 'turn it to its own color which was usually purple ', 'age': '28', 'sex': 'male', 'engagement': '5', 'difficulty': '1', 'feedback': 'interesting, great hit', 'learningTaskId': 'learn02', 'token': 'LWL35ALG', 'date': '2019_11_29', 'time': '09_57_13', 'instructions_duration': 60949, 'task_duration': 166007}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['bs', 'bs', 'bs', 'bc', 'bc', 'bc', 'bc', 'ys', 'ys', 'ys', 'ys', 'yc', 'yc', 'yc', 'yc'], 'recipient': ['rc', 'yd', 'yc', 'rd', 'rc', 'yd', 'yc', 'rd', 'rc', 'yd', 'yc', 'rd', 'rc', 'yd', 'yc'], 'selection': ['bc', 'bd', 'bc', 'bd', 'bc', 'bd', 'bc', 'bd', 'bc', 'bd', 'bc', 'bd', 'bc', 'bd', 'bc'], 'ts': [1574960044980, 1574960052332, 1574960060316, 1574960068516, 1574960074588, 1574960080668, 1574960088228, 1574960099972, 1574960105204, 1574960112084, 1574960117044, 1574960123035, 1574960128075, 1574960135675, 1574960142691], 'clicks': [[{'stone': 'bd', 'timestamp': 1574960032213}, {'stone': 'rc', 'timestamp': 1574960034388}, {'stone': 'bc', 'timestamp': 1574960044980}], [{'stone': 'bd', 'timestamp': 1574960052332}], [{'stone': 'bc', 'timestamp': 1574960060316}], [{'stone': 'bd', 'timestamp': 1574960068516}], [{'stone': 'bc', 'timestamp': 1574960074588}], [{'stone': 'bd', 'timestamp': 1574960080668}], [{'stone': 'bc', 'timestamp': 1574960088228}], [{'stone': 'bd', 'timestamp': 1574960099972}], [{'stone': 'bc', 'timestamp': 1574960105204}], [{'stone': 'bd', 'timestamp': 1574960112084}], [{'stone': 'bc', 'timestamp': 1574960117044}], [{'stone': 'bd', 'timestamp': 1574960123035}], [{'stone': 'bc', 'timestamp': 1574960128075}], [{'stone': 'bc', 'timestamp': 1574960134331}, {'stone': 'bd', 'timestamp': 1574960135675}], [{'stone': 'bd', 'timestamp': 1574960140203}, {'stone': 'bc', 'timestamp': 1574960142691}]]}"
"38","3a3c9e7f-f782-4958-8691-4f73398ab4bf","DemoExperiment","{'guess': 'That the magic changes the color, but not the shape.', 'age': '28', 'sex': 'male', 'engagement': '10', 'difficulty': '5', 'feedback': 'This was a highly interesting and engaging experiment.', 'learningTaskId': 'learn04', 'token': 'JN7RUHFA', 'date': '2019_11_29', 'time': '12_60_44', 'instructions_duration': 60609, 'task_duration': 238841}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['rc', 'rc', 'rc', 'rd', 'rd', 'rd', 'rd', 'yc', 'yc', 'yc', 'yc', 'yd', 'yd', 'yd', 'yd'], 'recipient': ['bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd', 'bs', 'bd', 'ys', 'yd'], 'selection': ['yd', 'rs', 'rd', 'ys', 'yd', 'rs', 'rd', 'rs', 'rd', 'bs', 'bd', 'rs', 'rd', 'bs', 'bd'], 'ts': [1574960172834, 1574960192834, 1574960210282, 1574960220202, 1574960234698, 1574960241602, 1574960250954, 1574960278650, 1574960289354, 1574960301714, 1574960310762, 1574960320521, 1574960327305, 1574960334770, 1574960341977], 'clicks': [[{'stone': 'yd', 'timestamp': 1574960172834}], [{'stone': 'rs', 'timestamp': 1574960192834}], [{'stone': 'rd', 'timestamp': 1574960210282}], [{'stone': 'ys', 'timestamp': 1574960220202}], [{'stone': 'yd', 'timestamp': 1574960234698}], [{'stone': 'rs', 'timestamp': 1574960241602}], [{'stone': 'rd', 'timestamp': 1574960250954}], [{'stone': 'rs', 'timestamp': 1574960278650}], [{'stone': 'rd', 'timestamp': 1574960289354}], [{'stone': 'bs', 'timestamp': 1574960301714}], [{'stone': 'bd', 'timestamp': 1574960310762}], [{'stone': 'rs', 'timestamp': 1574960320521}], [{'stone': 'rd', 'timestamp': 1574960327305}], [{'stone': 'bs', 'timestamp': 1574960334770}], [{'stone': 'bd', 'timestamp': 1574960341977}]]}"
"39","0da454c3-c93d-40c0-8651-c5e50f771dad","DemoExperiment","{'guess': 'The color changes but not the shape as long as the two stones that collide are the same shape.', 'age': '45', 'sex': 'male', 'engagement': '10', 'difficulty': '8', 'feedback': 'no problems', 'learningTaskId': 'learn04', 'token': 'GNFXGNYT', 'date': '2019_11_29', 'time': '12_60_56', 'instructions_duration': 153043, 'task_duration': 300207}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['rc', 'rc', 'rc', 'yc', 'yc', 'yc', 'yc', 'rd', 'rd', 'rd', 'rd', 'yd', 'yd', 'yd', 'yd'], 'recipient': ['ys', 'bd', 'yd', 'bs', 'ys', 'bd', 'yd', 'bs', 'ys', 'bd', 'yd', 'bs', 'ys', 'bd', 'yd'], 'selection': ['bs', 'yd', 'bd', 'ys', 'bs', 'yd', 'bd', 'ys', 'bs', 'yd', 'bd', 'rc', 'rc', 'rd', 'bd'], 'ts': [1574960151386, 1574960166482, 1574960182058, 1574960197178, 1574960207290, 1574960218593, 1574960229313, 1574960236642, 1574960245953, 1574960262161, 1574960273074, 1574960308298, 1574960323074, 1574960339137, 1574960347201], 'clicks': [[{'stone': 'bs', 'timestamp': 1574960151386}], [{'stone': 'yd', 'timestamp': 1574960166482}], [{'stone': 'bd', 'timestamp': 1574960182058}], [{'stone': 'ys', 'timestamp': 1574960197178}], [{'stone': 'bs', 'timestamp': 1574960207290}], [{'stone': 'yd', 'timestamp': 1574960218593}], [{'stone': 'bd', 'timestamp': 1574960229313}], [{'stone': 'ys', 'timestamp': 1574960236642}], [{'stone': 'bs', 'timestamp': 1574960245953}], [{'stone': 'yd', 'timestamp': 1574960262161}], [{'stone': 'bd', 'timestamp': 1574960273074}], [{'stone': 'rc', 'timestamp': 1574960308298}], [{'stone': 'rc', 'timestamp': 1574960323074}], [{'stone': 'rd', 'timestamp': 1574960339137}], [{'stone': 'bd', 'timestamp': 1574960347201}]]}"
"40","7a1ef267-7c6e-4f4c-8b31-86a18ca3a526","DemoExperiment","{'guess': 'It changes the shape and color when magic shape hits normal shape', 'age': '38', 'sex': 'female', 'engagement': '10', 'difficulty': '1', 'feedback': 'Its fun to do', 'learningTaskId': 'learn05', 'token': '2SSY8QZ4', 'date': '2019_11_29', 'time': '12_14_05', 'instructions_duration': 149877, 'task_duration': 306923}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['yd', 'yd', 'yd', 'rd', 'rd', 'rd', 'rd', 'yc', 'yc', 'yc', 'yc', 'rc', 'rc', 'rc', 'rc'], 'recipient': ['rs', 'bc', 'rc', 'bs', 'rs', 'bc', 'rc', 'bs', 'rs', 'bc', 'rc', 'bs', 'rs', 'bc', 'rc'], 'selection': ['yc', 'ys', 'ys', 'rc', 'rc', 'rc', 'rs', 'yd', 'yc', 'ys', 'yd', 'rc', 'rd', 'rs', 'rs'], 'ts': [1574960921653, 1574960943221, 1574960955140, 1574960965853, 1574960976224, 1574960985165, 1574960993437, 1574961013214, 1574961026071, 1574961037064, 1574961046984, 1574961060743, 1574961074317, 1574961090020, 1574961100002], 'clicks': [[{'stone': 'yc', 'timestamp': 1574960921653}], [{'stone': 'yc', 'timestamp': 1574960933681}, {'stone': 'ys', 'timestamp': 1574960943221}], [{'stone': 'ys', 'timestamp': 1574960955140}], [{'stone': 'rc', 'timestamp': 1574960965853}], [{'stone': 'rc', 'timestamp': 1574960976224}], [{'stone': 'rc', 'timestamp': 1574960985165}], [{'stone': 'rs', 'timestamp': 1574960993437}], [{'stone': 'yc', 'timestamp': 1574961010306}, {'stone': 'yd', 'timestamp': 1574961013214}], [{'stone': 'yc', 'timestamp': 1574961026071}], [{'stone': 'ys', 'timestamp': 1574961037064}], [{'stone': 'yd', 'timestamp': 1574961046984}], [{'stone': 'rc', 'timestamp': 1574961060743}], [{'stone': 'rc', 'timestamp': 1574961072646}, {'stone': 'rd', 'timestamp': 1574961074317}], [{'stone': 'rs', 'timestamp': 1574961090020}], [{'stone': 'rs', 'timestamp': 1574961100002}]]}"
"41","56f59d6f-d11d-451a-85a0-94482cfa39a4","DemoExperiment","{'guess': 'The magic stone will make the other stone like its shape.If the magic stone is square then the other stone will also be square with same color.', 'age': '38', 'sex': 'female', 'engagement': '10', 'difficulty': '0', 'feedback': 'Its an interesting and fun game study.', 'learningTaskId': 'learn06', 'token': '7IGQ6QFO', 'date': '2019_11_29', 'time': '10_15_16', 'instructions_duration': 74462, 'task_duration': 256502}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['bs', 'bs', 'bs', 'bd', 'bd', 'bd', 'bd', 'rs', 'rs', 'rs', 'rs', 'rd', 'rd', 'rd', 'rd'], 'recipient': ['yd', 'rc', 'rd', 'yc', 'yd', 'rc', 'rd', 'yc', 'yd', 'rc', 'rd', 'yc', 'yd', 'rc', 'rd'], 'selection': ['bd', 'bs', 'bs', 'bd', 'bd', 'bd', 'bd', 'rs', 'rs', 'rs', 'rs', 'rd', 'rd', 'rd', 'rd'], 'ts': [1574961016258, 1574961029873, 1574961038577, 1574961047409, 1574961056312, 1574961067712, 1574961074808, 1574961084352, 1574961094000, 1574961101376, 1574961107984, 1574961114343, 1574961121583, 1574961128287, 1574961135559], 'clicks': [[{'stone': 'bd', 'timestamp': 1574961016258}], [{'stone': 'bs', 'timestamp': 1574961029873}], [{'stone': 'bs', 'timestamp': 1574961038577}], [{'stone': 'bd', 'timestamp': 1574961047409}], [{'stone': 'bd', 'timestamp': 1574961056312}], [{'stone': 'bd', 'timestamp': 1574961067712}], [{'stone': 'bd', 'timestamp': 1574961074808}], [{'stone': 'rs', 'timestamp': 1574961084352}], [{'stone': 'rs', 'timestamp': 1574961094000}], [{'stone': 'rs', 'timestamp': 1574961101376}], [{'stone': 'rs', 'timestamp': 1574961107984}], [{'stone': 'rd', 'timestamp': 1574961114343}], [{'stone': 'rd', 'timestamp': 1574961121583}], [{'stone': 'rd', 'timestamp': 1574961128287}], [{'stone': 'rd', 'timestamp': 1574961135559}]]}"
"42","b0364f9d-0522-49a8-b106-329db2e2941c","DemoExperiment","{'guess': ""It just change it's shape from circle,square and hexagon"", 'age': '28', 'sex': 'female', 'engagement': '7', 'difficulty': '5', 'feedback': 'Nice', 'learningTaskId': 'learn02', 'token': 'BNG2JW49', 'date': '2019_11_29', 'time': '11_25_12', 'instructions_duration': 174921, 'task_duration': 219871}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['yd', 'yd', 'yd', 'bd', 'bd', 'bd', 'bd', 'yc', 'yc', 'yc', 'yc', 'bc', 'bc', 'bc', 'bc'], 'recipient': ['bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc'], 'selection': ['yc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bd', 'yd', 'yd', 'rd', 'bd', 'rs', 'bd'], 'ts': [1574965255457, 1574965269106, 1574965278334, 1574965293411, 1574965300304, 1574965309008, 1574965316593, 1574965324088, 1574965337681, 1574965349634, 1574965358798, 1574965366077, 1574965381873, 1574965391305, 1574965400328], 'clicks': [[{'stone': 'yd', 'timestamp': 1574965247944}, {'stone': 'yc', 'timestamp': 1574965255457}], [{'stone': 'rs', 'timestamp': 1574965269106}], [{'stone': 'bs', 'timestamp': 1574965278334}], [{'stone': 'rc', 'timestamp': 1574965293411}], [{'stone': 'bc', 'timestamp': 1574965300304}], [{'stone': 'rs', 'timestamp': 1574965309008}], [{'stone': 'bs', 'timestamp': 1574965316593}], [{'stone': 'rc', 'timestamp': 1574965324088}], [{'stone': 'bd', 'timestamp': 1574965337681}], [{'stone': 'yd', 'timestamp': 1574965346280}, {'stone': 'ys', 'timestamp': 1574965348496}, {'stone': 'yd', 'timestamp': 1574965349634}], [{'stone': 'yd', 'timestamp': 1574965358798}], [{'stone': 'rd', 'timestamp': 1574965366077}], [{'stone': 'rd', 'timestamp': 1574965379648}, {'stone': 'bd', 'timestamp': 1574965381873}], [{'stone': 'rs', 'timestamp': 1574965391305}], [{'stone': 'bs', 'timestamp': 1574965399619}, {'stone': 'bd', 'timestamp': 1574965400328}]]}"
"44","f437a924-c472-4b14-b72c-c3c18b972405","DemoExperiment","{'guess': 'Seems like the the magic stone changes the shape of the other stone, but not the color it already is.', 'age': '24', 'sex': 'male', 'engagement': '8', 'difficulty': '0', 'feedback': '', 'learningTaskId': 'learn01', 'token': 'H8GE8TOV', 'date': '2019_11_29', 'time': '16_45_34', 'instructions_duration': 95886, 'task_duration': 253070}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['rs', 'rs', 'rs', 'rd', 'rd', 'rd', 'rd', 'bs', 'bs', 'bs', 'bs', 'bd', 'bd', 'bd', 'bd'], 'recipient': ['yd', 'bc', 'bd', 'yc', 'yd', 'bc', 'bd', 'yc', 'yd', 'bc', 'bd', 'yc', 'yd', 'bc', 'bd'], 'selection': ['rs', 'bs', 'bs', 'yd', 'yd', 'bd', 'bd', 'ys', 'ys', 'bs', 'bs', 'yd', 'yd', 'bd', 'bd'], 'ts': [1574973660009, 1574973681896, 1574973690440, 1574973703496, 1574973717632, 1574973728232, 1574973745720, 1574973753680, 1574973766432, 1574973773128, 1574973781208, 1574973792312, 1574973803175, 1574973812888, 1574973818456], 'clicks': [[{'stone': 'rs', 'timestamp': 1574973660009}], [{'stone': 'bs', 'timestamp': 1574973681896}], [{'stone': 'bs', 'timestamp': 1574973690440}], [{'stone': 'yd', 'timestamp': 1574973703496}], [{'stone': 'yd', 'timestamp': 1574973717632}], [{'stone': 'bd', 'timestamp': 1574973728232}], [{'stone': 'bd', 'timestamp': 1574973745720}], [{'stone': 'ys', 'timestamp': 1574973753680}], [{'stone': 'ys', 'timestamp': 1574973766432}], [{'stone': 'bs', 'timestamp': 1574973773128}], [{'stone': 'bs', 'timestamp': 1574973781207}], [{'stone': 'yd', 'timestamp': 1574973792312}], [{'stone': 'yd', 'timestamp': 1574973803175}], [{'stone': 'bd', 'timestamp': 1574973812888}], [{'stone': 'bd', 'timestamp': 1574973818455}]]}"
"45","36d78432-b1a0-4d06-bfc0-4b847acc48f6","DemoExperiment","{'guess': 'The magic will toggle the other shape back and forth between two states.', 'age': '52', 'sex': 'female', 'engagement': '10', 'difficulty': '5', 'feedback': '', 'learningTaskId': 'learn02', 'token': '6A4D8UHU', 'date': '2019_11_29', 'time': '16_06_21', 'instructions_duration': 101022, 'task_duration': 316511}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['yd', 'yd', 'yd', 'bd', 'bd', 'bd', 'bd', 'yc', 'yc', 'yc', 'yc', 'bc', 'bc', 'bc', 'bc'], 'recipient': ['bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc'], 'selection': ['bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs'], 'ts': [1574974839087, 1574974875506, 1574974905822, 1574974919276, 1574974945833, 1574974958200, 1574974971110, 1574974988828, 1574974998971, 1574975011657, 1574975020336, 1574975030655, 1574975039086, 1574975048660, 1574975061292], 'clicks': [[{'stone': 'bc', 'timestamp': 1574974839087}], [{'stone': 'rs', 'timestamp': 1574974875506}], [{'stone': 'bs', 'timestamp': 1574974905822}], [{'stone': 'rc', 'timestamp': 1574974919276}], [{'stone': 'bc', 'timestamp': 1574974945833}], [{'stone': 'rs', 'timestamp': 1574974958200}], [{'stone': 'bs', 'timestamp': 1574974971110}], [{'stone': 'rc', 'timestamp': 1574974988828}], [{'stone': 'bc', 'timestamp': 1574974998971}], [{'stone': 'rs', 'timestamp': 1574975011657}], [{'stone': 'bs', 'timestamp': 1574975020336}], [{'stone': 'rc', 'timestamp': 1574975030655}], [{'stone': 'bc', 'timestamp': 1574975039086}], [{'stone': 'rs', 'timestamp': 1574975048660}], [{'stone': 'bs', 'timestamp': 1574975061292}]]}"
"46","0fe5be52-19eb-4fef-8823-a4a1606ad85c","DemoExperiment","{'guess': 'The diamond rounds the corners of the regular stones, and it has the opposite effect on circles. Others turn the stones into squares/diamonds. I am only sure about the first part since I was only shown that effect.', 'age': '38', 'sex': 'male', 'engagement': '10', 'difficulty': '5', 'feedback': 'No.', 'learningTaskId': 'learn02', 'token': 'X2YWHHCL', 'date': '2019_11_29', 'time': '17_10_17', 'instructions_duration': 240946, 'task_duration': 405318}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['yd', 'yd', 'yd', 'bd', 'bd', 'bd', 'bd', 'yc', 'yc', 'yc', 'yc', 'bc', 'bc', 'bc', 'bc'], 'recipient': ['bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rc', 'bc'], 'selection': ['bc', 'rs', 'bs', 'rc', 'bc', 'rs', 'bs', 'rd', 'bd', 'rd', 'bd', 'rd', 'bd', 'rd', 'bd'], 'ts': [1574974986028, 1574975006275, 1574975015854, 1574975023832, 1574975030500, 1574975036998, 1574975042656, 1574975054096, 1574975064834, 1574975085245, 1574975095356, 1574975106636, 1574975113753, 1574975122811, 1574975129481], 'clicks': [[{'stone': 'bc', 'timestamp': 1574974986028}], [{'stone': 'rs', 'timestamp': 1574975006275}], [{'stone': 'bs', 'timestamp': 1574975015854}], [{'stone': 'rc', 'timestamp': 1574975023832}], [{'stone': 'bc', 'timestamp': 1574975030500}], [{'stone': 'rs', 'timestamp': 1574975036998}], [{'stone': 'bs', 'timestamp': 1574975042656}], [{'stone': 'rc', 'timestamp': 1574975048913}, {'stone': 'rd', 'timestamp': 1574975054096}], [{'stone': 'bd', 'timestamp': 1574975064834}], [{'stone': 'rd', 'timestamp': 1574975072221}, {'stone': 'rs', 'timestamp': 1574975080324}, {'stone': 'rd', 'timestamp': 1574975085245}], [{'stone': 'bd', 'timestamp': 1574975095356}], [{'stone': 'rc', 'timestamp': 1574975102924}, {'stone': 'rd', 'timestamp': 1574975106636}], [{'stone': 'bd', 'timestamp': 1574975113753}], [{'stone': 'rd', 'timestamp': 1574975122811}], [{'stone': 'bd', 'timestamp': 1574975129481}]]}"
"47","89641aa5-1319-43a6-8393-0e1ad040379c","DemoExperiment","{'guess': 'It was quite good', 'age': '28', 'sex': 'female', 'engagement': '8', 'difficulty': '7', 'feedback': 'It was good to complete this study.', 'learningTaskId': 'learn02', 'token': 'KGMPE0BR', 'date': '2019_11_29', 'time': '14_47_49', 'instructions_duration': 298807, 'task_duration': 195820}","{'trial': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'agent': ['bs', 'bs', 'bs', 'bc', 'bc', 'bc', 'bc', 'ys', 'ys', 'ys', 'ys', 'yc', 'yc', 'yc', 'yc'], 'recipient': ['rc', 'yd', 'yc', 'rd', 'rc', 'yd', 'yc', 'rd', 'rc', 'yd', 'yc', 'rd', 'rc', 'yd', 'yc'], 'selection': ['rc', 'bd', 'bd', 'bs', 'bd', 'bd', 'bd', 'bd', 'bd', 'bd', 'bd', 'bd', 'bd', 'rd', 'rd'], 'ts': [1574977446474, 1574977455440, 1574977463824, 1574977470593, 1574977479639, 1574977485651, 1574977494555, 1574977501131, 1574977510179, 1574977520680, 1574977537329, 1574977545324, 1574977552973, 1574977561366, 1574977567602], 'clicks': [[{'stone': 'rc', 'timestamp': 1574977446474}], [{'stone': 'bd', 'timestamp': 1574977455440}], [{'stone': 'bd', 'timestamp': 1574977463824}], [{'stone': 'bs', 'timestamp': 1574977470593}], [{'stone': 'bd', 'timestamp': 1574977479639}], [{'stone': 'bd', 'timestamp': 1574977485651}], [{'stone': 'bd', 'timestamp': 1574977494555}], [{'stone': 'bd', 'timestamp': 1574977501131}], [{'stone': 'bd', 'timestamp': 1574977510179}], [{'stone': 'bd', 'timestamp': 1574977520680}], [{'stone': 'yd', 'timestamp': 1574977536523}, {'stone': 'bd', 'timestamp': 1574977537329}], [{'stone': 'bd', 'timestamp': 1574977545324}], [{'stone': 'bd', 'timestamp': 1574977552748}, {'stone': 'bd', 'timestamp': 1574977552973}], [{'stone': 'rd', 'timestamp': 1574977561164}, {'stone': 'rd', 'timestamp': 1574977561366}], [{'stone': 'rd', 'timestamp': 1574977567418}, {'stone': 'rd', 'timestamp': 1574977567602}]]}"
